Rank,Name,,Country,Qualification,Final,event_name,date,gender
3,ALLA,MARENYCH,UKR,8.050,7.84,Chongqing_(CHN)_2017,22 April - 23 April 2017,Women
4,ANNA,TSYGANOVA,RUS,8.220,fall,Chongqing_(CHN)_2017,22 April - 23 April 2017,Women
5,ANOUCK,JAUBERT,FRA,7.770,8.50,Chongqing_(CHN)_2017,22 April - 23 April 2017,Women
6,ANNA,BROZEK,POL,8.360,10.15,Chongqing_(CHN)_2017,22 April - 23 April 2017,Women
7,ELENA,TIMOFEEVA,RUS,8.090,10.30,Chongqing_(CHN)_2017,22 April - 23 April 2017,Women
8,AURELIA,SARISSON,FRA,8.330,fall,Chongqing_(CHN)_2017,22 April - 23 April 2017,Women
9,YILING,SONG,CHN,9.110,8.95,Chongqing_(CHN)_2017,22 April - 23 April 2017,Women
10,EDYTA,ROPEK,POL,8.730,9.05,Chongqing_(CHN)_2017,22 April - 23 April 2017,Women
11,MINGWEI,NI,CHN,9.350,9.32,Chongqing_(CHN)_2017,22 April - 23 April 2017,Women
12,DI,NIU,CHN,9.430,9.50,Chongqing_(CHN)_2017,22 April - 23 April 2017,Women
13,ASSEL,MARLENOVA,KAZ,9.170,9.95,Chongqing_(CHN)_2017,22 April - 23 April 2017,Women
14,IULIIA,PANTELEEVA,RUS,9.970,11.56,Chongqing_(CHN)_2017,22 April - 23 April 2017,Women
15,KLAUDIA,BUCZEK,POL,8.600,12.56,Chongqing_(CHN)_2017,22 April - 23 April 2017,Women
16,CUILIAN,HE,CHN,8.900,fall,Chongqing_(CHN)_2017,22 April - 23 April 2017,Women
17,WANGMU,RENZENG,CHN,10.170,,Chongqing_(CHN)_2017,22 April - 23 April 2017,Women
18,TAMARA,ULZHABAYEVA,KAZ,11.880,,Chongqing_(CHN)_2017,22 April - 23 April 2017,Women
19,ANDREA,KÜMIN,SUI,11.940,,Chongqing_(CHN)_2017,22 April - 23 April 2017,Women
20,ALANNAH,YIP,CAN,14.480,,Chongqing_(CHN)_2017,22 April - 23 April 2017,Women
1,REZA,ALIPOUR SHENAZANDIFARD,IRI,5.610,5.54,Nanjing_(CHN)_2017,29 April - 30 April 2017,Men
2,ALEKSANDR,SHIKOV,RUS,5.810,fall,Nanjing_(CHN)_2017,29 April - 30 April 2017,Men
3,VLADISLAV,DEULIN,RUS,6.040,5.79,Nanjing_(CHN)_2017,29 April - 30 April 2017,Men
4,BASSA,MAWEM,FRA,5.940,5.82,Nanjing_(CHN)_2017,29 April - 30 April 2017,Men
5,LEONARDO,GONTERO,ITA,6.010,5.92,Nanjing_(CHN)_2017,29 April - 30 April 2017,Men
6,DANYIL,BOLDYREV,UKR,5.850,6.04,Nanjing_(CHN)_2017,29 April - 30 April 2017,Men
7,QIXIN,ZHONG,CHN,6.020,6.85,Nanjing_(CHN)_2017,29 April - 30 April 2017,Men
8,LIBOR,HROZA,CZE,5.880,999.00,Nanjing_(CHN)_2017,29 April - 30 April 2017,Men
9,ALEKSANDR,SHILOV,RUS,6.240,6.01,Nanjing_(CHN)_2017,29 April - 30 April 2017,Men
10,LUDOVICO,FOSSALI,ITA,6.040,6.06,Nanjing_(CHN)_2017,29 April - 30 April 2017,Men
11,ARSENII,BOGOMOLOV,RUS,6.360,6.12,Nanjing_(CHN)_2017,29 April - 30 April 2017,Men
12,GEORGY,ARTAMONOV,RUS,6.380,6.14,Nanjing_(CHN)_2017,29 April - 30 April 2017,Men
13,STANISLAV,KOKORIN,RUS,6.010,6.26,Nanjing_(CHN)_2017,29 April - 30 April 2017,Men
14,KOSTIANTYN,PAVLENKO,UKR,6.430,6.33,Nanjing_(CHN)_2017,29 April - 30 April 2017,Men
15,ALESSANDRO,SANTONI,ITA,6.530,6.36,Nanjing_(CHN)_2017,29 April - 30 April 2017,Men
16,MARCIN,DZIENSKI,POL,5.950,999.00,Nanjing_(CHN)_2017,29 April - 30 April 2017,Men
17,JINXIN,LI,CHN,6.560,,Nanjing_(CHN)_2017,29 April - 30 April 2017,Men
18,AMIR,MAIMURATOV,KAZ,6.680,,Nanjing_(CHN)_2017,29 April - 30 April 2017,Men
19,FENGQI,WANG,CHN,6.780,,Nanjing_(CHN)_2017,29 April - 30 April 2017,Men
20,PENGHUI,LIN,CHN,6.810,,Nanjing_(CHN)_2017,29 April - 30 April 2017,Men
21,YONGSU,LEE,KOR,6.880,,Nanjing_(CHN)_2017,29 April - 30 April 2017,Men
22,ZHIXUAN,CHEN,CHN,7.070,,Nanjing_(CHN)_2017,29 April - 30 April 2017,Men
23,DICHONG,HUANG,CHN,7.180,,Nanjing_(CHN)_2017,29 April - 30 April 2017,Men
24,ALIMZHAN,MYRZABEKOV,KAZ,7.340,,Nanjing_(CHN)_2017,29 April - 30 April 2017,Men
25,YUFEI,PAN,CHN,7.460,,Nanjing_(CHN)_2017,29 April - 30 April 2017,Men
26,ALEXEY,MOLCHANOV,KAZ,7.620,,Nanjing_(CHN)_2017,29 April - 30 April 2017,Men
27,ARTYOM,DEVYATERIKOV,KAZ,7.720,,Nanjing_(CHN)_2017,29 April - 30 April 2017,Men
28,ANDREY,YURIN,KAZ,8.200,,Nanjing_(CHN)_2017,29 April - 30 April 2017,Men
29,ALEXEY,PANFILOV,KAZ,8.540,,Nanjing_(CHN)_2017,29 April - 30 April 2017,Men
30,SHUANGXI,MO,CHN,8.560,,Nanjing_(CHN)_2017,29 April - 30 April 2017,Men
31,SUNGBO,SEO,KOR,8.640,,Nanjing_(CHN)_2017,29 April - 30 April 2017,Men
32,SEAN,MCCOLL,CAN,8.740,,Nanjing_(CHN)_2017,29 April - 30 April 2017,Men
33,CHI-FUNG,AU,HKG,8.800,,Nanjing_(CHN)_2017,29 April - 30 April 2017,Men
34,JAVIER,CANO BLAZQUEZ,ESP,9.230,,Nanjing_(CHN)_2017,29 April - 30 April 2017,Men
35,SERGIO,VERDASCO URIZAL,ESP,9.370,,Nanjing_(CHN)_2017,29 April - 30 April 2017,Men
36,SERGIO,PASTOR MARTÍNEZ,ESP,9.830,,Nanjing_(CHN)_2017,29 April - 30 April 2017,Men
37,POL,ROCA LOPEZ,ESP,10.000,,Nanjing_(CHN)_2017,29 April - 30 April 2017,Men
38,JONATAN,FLOR VAZQUEZ,ESP,10.680,,Nanjing_(CHN)_2017,29 April - 30 April 2017,Men
39,JABEE,KIM,KOR,10.690,,Nanjing_(CHN)_2017,29 April - 30 April 2017,Men
40,ELAN,JONASMCRAE,CAN,11.470,,Nanjing_(CHN)_2017,29 April - 30 April 2017,Men
1,IULIIA,KAPLINA,RUS,8.160,7.38,Nanjing_(CHN)_2017,29 April - 30 April 2017,Women
2,MARIIA,KRASAVINA,RUS,8.230,8.10,Nanjing_(CHN)_2017,29 April - 30 April 2017,Women
3,ANOUCK,JAUBERT,FRA,7.760,8.17,Nanjing_(CHN)_2017,29 April - 30 April 2017,Women
4,ANNA,TSYGANOVA,RUS,7.670,,Nanjing_(CHN)_2017,29 April - 30 April 2017,Women
5,ALLA,MARENYCH,UKR,8.420,8.06,Nanjing_(CHN)_2017,29 April - 30 April 2017,Women
6,EDYTA,ROPEK,POL,8.250,8.21,Nanjing_(CHN)_2017,29 April - 30 April 2017,Women
7,AURELIA,SARISSON,FRA,8.060,9.27,Nanjing_(CHN)_2017,29 April - 30 April 2017,Women
8,ELENA,TIMOFEEVA,RUS,8.170,10.68,Nanjing_(CHN)_2017,29 April - 30 April 2017,Women
9,ANNA,BROZEK,POL,8.640,8.38,Nanjing_(CHN)_2017,29 April - 30 April 2017,Women
10,KLAUDIA,BUCZEK,POL,9.170,8.78,Nanjing_(CHN)_2017,29 April - 30 April 2017,Women
11,DI,NIU,CHN,9.350,9.05,Nanjing_(CHN)_2017,29 April - 30 April 2017,Women
12,MINGWEI,NI,CHN,8.980,9.07,Nanjing_(CHN)_2017,29 April - 30 April 2017,Women
13,YILING,SONG,CHN,9.040,9.16,Nanjing_(CHN)_2017,29 April - 30 April 2017,Women
14,CUILIAN,HE,CHN,8.660,9.45,Nanjing_(CHN)_2017,29 April - 30 April 2017,Women
15,ASSEL,MARLENOVA,KAZ,9.390,9.48,Nanjing_(CHN)_2017,29 April - 30 April 2017,Women
16,WANGMU,RENZENG,CHN,9.910,fall,Nanjing_(CHN)_2017,29 April - 30 April 2017,Women
17,SEOHYUN,KIM,KOR,9.940,,Nanjing_(CHN)_2017,29 April - 30 April 2017,Women
18,TAMARA,ULZHABAYEVA,KAZ,10.380,,Nanjing_(CHN)_2017,29 April - 30 April 2017,Women
19,IULIIA,PANTELEEVA,RUS,10.520,,Nanjing_(CHN)_2017,29 April - 30 April 2017,Women
20,ANDREA,KÜMIN,SUI,11.630,,Nanjing_(CHN)_2017,29 April - 30 April 2017,Women
21,ALANNAH,YIP,CAN,12.810,,Nanjing_(CHN)_2017,29 April - 30 April 2017,Women
22,SAEDASOM,JUNG,KOR,12.990,,Nanjing_(CHN)_2017,29 April - 30 April 2017,Women
1,REZA,ALIPOUR SHENAZANDIFARD,IRI,5.780,5.63,Villars_(SUI)_2017,7 July - 8 July 2017,Men
2,STANISLAV,KOKORIN,RUS,6.080,6.11,Villars_(SUI)_2017,7 July - 8 July 2017,Men
3,VLADISLAV,DEULIN,RUS,6.000,5.84,Villars_(SUI)_2017,7 July - 8 July 2017,Men
4,LUDOVICO,FOSSALI,ITA,6.120,5.94,Villars_(SUI)_2017,7 July - 8 July 2017,Men
5,MARCIN,DZIENSKI,POL,6.030,6.81,Villars_(SUI)_2017,7 July - 8 July 2017,Men
6,SERGEI,LUZHETSKII,RUS,6.580,7.02,Villars_(SUI)_2017,7 July - 8 July 2017,Men
7,LEONARDO,GONTERO,ITA,6.350,7.94,Villars_(SUI)_2017,7 July - 8 July 2017,Men
8,GEORGY,ARTAMONOV,RUS,6.110,fall,Villars_(SUI)_2017,7 July - 8 July 2017,Men
9,GUILLAUME,MORO,FRA,6.420,6.30,Villars_(SUI)_2017,7 July - 8 July 2017,Men
10,YULIANTO,ABUDZAR,INA,6.500,6.33,Villars_(SUI)_2017,7 July - 8 July 2017,Men
11,GIAN LUCA,ZODDA,ITA,6.460,6.55,Villars_(SUI)_2017,7 July - 8 July 2017,Men
12,TONNY,MAMIRI,INA,6.520,6.65,Villars_(SUI)_2017,7 July - 8 July 2017,Men
13,ALEKSANDR,SHIKOV,RUS,6.110,7.41,Villars_(SUI)_2017,7 July - 8 July 2017,Men
14,LIBOR,HROZA,CZE,5.720,7.63,Villars_(SUI)_2017,7 July - 8 July 2017,Men
15,DMITRII,TIMOFEEV,RUS,6.260,false start,Villars_(SUI)_2017,7 July - 8 July 2017,Men
16,PANGERAN,SEPTO WIBOWO SIBURIAN,INA,6.480,fall,Villars_(SUI)_2017,7 July - 8 July 2017,Men
17,ALESSANDRO,SANTONI,ITA,6.680,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
18,SYABBUDDIN,SYABBUDDIN,INA,6.840,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
19,ARSENII,BOGOMOLOV,RUS,6.910,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
20,RAFAL,HALASA,POL,6.990,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
21,ALESSANDRO,CINGARI,ITA,7.190,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
22,CRISTIAN,DORIGATTI,ITA,7.200,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
23,IHOR,TIAPKIN,UKR,7.270,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
24,SEUNGWOON,CHO,KOR,7.300,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
25,JUNGJU,KIM,KOR,7.510,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
26,TOMASZ,SORDYL,POL,7.990,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
27,LUKAS,KNAPP,AUT,8.030,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
28,CHI-FUNG,AU,HKG,8.210,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
29,JAN,HOJER,GER,8.560,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
30,MATEUSZ,ZAREMBA,POL,8.590,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
31,CHEUNG-CHI SHOJI,CHAN,HKG,8.600,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
32,JAVIER,CANO BLAZQUEZ,ESP,8.630,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
33,DAVID,FIRNENBURG,GER,8.800,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
34,RUBEN,FIRNENBURG,GER,9.560,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
35,JONATAN,FLOR VAZQUEZ,ESP,9.850,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
36,DIMITRI,VOGT,SUI,9.930,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
37,HANNES,PUMAN,SWE,10.350,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
38,CHRISTOPH,HANKE,GER,11.020,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
39,ASPAR,ASPAR,INA,false start,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
39,SABRI,SABRI,INA,false start,,Villars_(SUI)_2017,7 July - 8 July 2017,Men
1,ANOUCK,JAUBERT,FRA,7.890,8.22,Villars_(SUI)_2017,7 July - 8 July 2017,Women
2,IULIIA,KAPLINA,RUS,7.670,8.80,Villars_(SUI)_2017,7 July - 8 July 2017,Women
3,MARIIA,KRASAVINA,RUS,8.330,8.46,Villars_(SUI)_2017,7 July - 8 July 2017,Women
4,ELIZAVETA,IVANOVA,RUS,8.190,8.73,Villars_(SUI)_2017,7 July - 8 July 2017,Women
5,ANNA,TSYGANOVA,RUS,8.410,8.17,Villars_(SUI)_2017,7 July - 8 July 2017,Women
6,VICTOIRE,ANDRIER,FRA,8.650,8.68,Villars_(SUI)_2017,7 July - 8 July 2017,Women
7,ELENA,REMIZOVA,RUS,8.460,fall,Villars_(SUI)_2017,7 July - 8 July 2017,Women
8,ANNA,BROZEK,POL,8.440,false start,Villars_(SUI)_2017,7 July - 8 July 2017,Women
9,EDYTA,ROPEK,POL,8.720,8.44,Villars_(SUI)_2017,7 July - 8 July 2017,Women
10,PATRYCJA,CHUDZIAK,POL,8.780,8.59,Villars_(SUI)_2017,7 July - 8 July 2017,Women
11,PUJI,LESTARI,INA,8.810,8.79,Villars_(SUI)_2017,7 July - 8 July 2017,Women
12,ALLA,MARENYCH,UKR,8.550,8.97,Villars_(SUI)_2017,7 July - 8 July 2017,Women
13,AURELIA,SARISSON,FRA,8.720,9.00,Villars_(SUI)_2017,7 July - 8 July 2017,Women
14,SVETLANA,SHAROVA,RUS,8.840,10.00,Villars_(SUI)_2017,7 July - 8 July 2017,Women
15,SVETLANA,MOTOVILOVA,RUS,8.830,11.33,Villars_(SUI)_2017,7 July - 8 July 2017,Women
16,DARIA,KAN,RUS,8.750,false start,Villars_(SUI)_2017,7 July - 8 July 2017,Women
17,KLAUDIA,BUCZEK,POL,8.870,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
18,ELISABETTA,DALLA BRIDA,ITA,8.990,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
18,FARINA,HANDAYANI,INA,8.990,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
20,SYAFIIYAH,DHORIFATUS,INA,9.220,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
21,ELMA,FLEURET,FRA,9.270,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
21,NINA,LACH,AUT,9.270,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
23,ALEXANDRA,ELMER,AUT,9.320,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
24,ANDREA,ROJAS,ECU,9.350,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
25,ELENA,TIMOFEEVA,RUS,9.370,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
26,FRANCESCA,VASI,ITA,10.170,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
27,TETIANA,KOLKOTINA,UKR,10.300,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
28,SILVIA,PORTA,ITA,10.580,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
29,GIORGIA,RANDI,ITA,10.600,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
30,ALINA,RING,SUI,10.640,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
31,LUIZA,EMELEVA,RUS,10.670,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
32,ALANNAH,YIP,CAN,12.690,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
33,JARA,SPÄTE,SUI,12.820,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
34,LAUREL,MELTON,USA,14.540,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
35,JENNIFER,DE LA TORRE,USA,14.550,,Villars_(SUI)_2017,7 July - 8 July 2017,Women
1,VLADISLAV,DEULIN,RUS,6.020,5.83,Arco_(ITA)_2017,25 August - 26 August 2017,Men
2,REZA,ALIPOUR SHENAZANDIFARD,IRI,5.960,fall,Arco_(ITA)_2017,25 August - 26 August 2017,Men
3,LUDOVICO,FOSSALI,ITA,5.810,wildcard,Arco_(ITA)_2017,25 August - 26 August 2017,Men
4,DANYIL,BOLDYREV,UKR,6.510,false start,Arco_(ITA)_2017,25 August - 26 August 2017,Men
5,GIAN LUCA,ZODDA,ITA,6.280,6.19,Arco_(ITA)_2017,25 August - 26 August 2017,Men
6,LEONARDO,GONTERO,ITA,6.130,6.33,Arco_(ITA)_2017,25 August - 26 August 2017,Men
7,ALESSANDRO,SANTONI,ITA,6.210,7.03,Arco_(ITA)_2017,25 August - 26 August 2017,Men
8,LIBOR,HROZA,CZE,6.130,fall,Arco_(ITA)_2017,25 August - 26 August 2017,Men
9,STANISLAV,KOKORIN,RUS,6.010,6.01,Arco_(ITA)_2017,25 August - 26 August 2017,Men
10,GUILLAUME,MORO,FRA,6.570,6.43,Arco_(ITA)_2017,25 August - 26 August 2017,Men
11,ARSENII,BOGOMOLOV,RUS,6.300,7.14,Arco_(ITA)_2017,25 August - 26 August 2017,Men
12,CARLOS,GRANJA,ECU,6.530,7.14,Arco_(ITA)_2017,25 August - 26 August 2017,Men
13,ALEKSANDR,SHIKOV,RUS,6.060,7.42,Arco_(ITA)_2017,25 August - 26 August 2017,Men
14,MARCIN,DZIENSKI,POL,6.030,7.54,Arco_(ITA)_2017,25 August - 26 August 2017,Men
15,QIXIN,ZHONG,CHN,6.170,7.78,Arco_(ITA)_2017,25 August - 26 August 2017,Men
16,DMITRII,TIMOFEEV,RUS,6.210,8.84,Arco_(ITA)_2017,25 August - 26 August 2017,Men
17,MICHAEL,FINN-HENRY,USA,6.730,,Arco_(ITA)_2017,25 August - 26 August 2017,Men
18,RAFAL,HALASA,POL,7.010,,Arco_(ITA)_2017,25 August - 26 August 2017,Men
18,STANISLAO,ZAMA,ITA,7.010,,Arco_(ITA)_2017,25 August - 26 August 2017,Men
20,CRISTIAN,DORIGATTI,ITA,7.110,,Arco_(ITA)_2017,25 August - 26 August 2017,Men
21,JAN,KRIZ,CZE,7.170,,Arco_(ITA)_2017,25 August - 26 August 2017,Men
22,NOAH,BRATSCHI,USA,7.410,,Arco_(ITA)_2017,25 August - 26 August 2017,Men
23,MERRITT,ERNSBERGER,USA,7.530,,Arco_(ITA)_2017,25 August - 26 August 2017,Men
24,LUKAS,KNAPP,AUT,7.540,,Arco_(ITA)_2017,25 August - 26 August 2017,Men
24,JUAN MARTIN,PEÑA,ECU,7.540,,Arco_(ITA)_2017,25 August - 26 August 2017,Men
26,LUKE,RODLEY,USA,7.600,,Arco_(ITA)_2017,25 August - 26 August 2017,Men
27,GABRIELE,RANDI,ITA,7.610,,Arco_(ITA)_2017,25 August - 26 August 2017,Men
28,MAX,HAMMER,USA,7.640,,Arco_(ITA)_2017,25 August - 26 August 2017,Men
29,MATTHIAS,ERBER,AUT,7.790,,Arco_(ITA)_2017,25 August - 26 August 2017,Men
30,CHI-FUNG,AU,HKG,7.920,,Arco_(ITA)_2017,25 August - 26 August 2017,Men
31,DAVID,PICCOLRUAZ,ITA,8.110,,Arco_(ITA)_2017,25 August - 26 August 2017,Men
32,JORDAN,ROMIG,USA,8.240,,Arco_(ITA)_2017,25 August - 26 August 2017,Men
33,GEORGY,ARTAMONOV,RUS,8.250,,Arco_(ITA)_2017,25 August - 26 August 2017,Men
34,GALO,HERNANDEZ,ECU,8.330,,Arco_(ITA)_2017,25 August - 26 August 2017,Men
35,LEONARDO,SANDRIN,ITA,8.480,,Arco_(ITA)_2017,25 August - 26 August 2017,Men
36,DAVID,FIRNENBURG,GER,8.600,,Arco_(ITA)_2017,25 August - 26 August 2017,Men
37,NICKOLAIE,RIVADENEIRA,ECU,8.710,,Arco_(ITA)_2017,25 August - 26 August 2017,Men
38,IVAN,FILIPIUK,UKR,8.870,,Arco_(ITA)_2017,25 August - 26 August 2017,Men
39,DMYTRO,LYSENKO,UKR,9.160,,Arco_(ITA)_2017,25 August - 26 August 2017,Men
40,JAVIER,CANO BLAZQUEZ,ESP,9.190,,Arco_(ITA)_2017,25 August - 26 August 2017,Men
41,ISAAC,ESTEVEZ,ECU,9.320,,Arco_(ITA)_2017,25 August - 26 August 2017,Men
42,ALESSANDRO,CINGARI,ITA,9.390,,Arco_(ITA)_2017,25 August - 26 August 2017,Men
43,BRYAM,MORENO,ECU,9.520,,Arco_(ITA)_2017,25 August - 26 August 2017,Men
44,KA-CHUN,YAU,HKG,9.680,,Arco_(ITA)_2017,25 August - 26 August 2017,Men
45,HEI-YEUNG,LAM,HKG,10.400,,Arco_(ITA)_2017,25 August - 26 August 2017,Men
46,JONATAN,FLOR VAZQUEZ,ESP,10.410,,Arco_(ITA)_2017,25 August - 26 August 2017,Men
47,GUSTAVO GABRIEL,SUAREZ MUNNE,ARG,14.370,,Arco_(ITA)_2017,25 August - 26 August 2017,Men
48,SANTIAGO,CHRISTENSEN,ARG,false start,,Arco_(ITA)_2017,25 August - 26 August 2017,Men
48,FILIP,SCHENK,ITA,false start,,Arco_(ITA)_2017,25 August - 26 August 2017,Men
48,NICHOLAS,STRONG,USA,false start,,Arco_(ITA)_2017,25 August - 26 August 2017,Men
1,ANOUCK,JAUBERT,FRA,7.900,wildcard,Arco_(ITA)_2017,25 August - 26 August 2017,Women
2,IULIIA,KAPLINA,RUS,7.840,false start,Arco_(ITA)_2017,25 August - 26 August 2017,Women
3,ANNA,TSYGANOVA,RUS,8.300,7.91,Arco_(ITA)_2017,25 August - 26 August 2017,Women
4,ANNA,BROZEK,POL,8.420,fall,Arco_(ITA)_2017,25 August - 26 August 2017,Women
