Rank,Name,,Country,Qualification,Final,event_name,date,gender
17,NINA,LACH,AUT,fall,,Arco_(ITA)_2013,7 September - 7 September 2013,Women
17,ALEKSANDRA,MIROSLAW,POL,fall,,Arco_(ITA)_2013,7 September - 7 September 2013,Women
1,ARSENII,SHEVCHENKO,RUS,7.120,7.65,Perm_(RUS)_2013,27 September - 29 September 2013,Men
2,LIBOR,HROZA,CZE,6.680,fall,Perm_(RUS)_2013,27 September - 29 September 2013,Men
3,QIXIN,ZHONG,CHN,6.680,6.44,Perm_(RUS)_2013,27 September - 29 September 2013,Men
4,NIKITA,SUYUSHKIN,RUS,6.870,11.85,Perm_(RUS)_2013,27 September - 29 September 2013,Men
5,LEONARDO,GONTERO,ITA,6.610,8.22,Perm_(RUS)_2013,27 September - 29 September 2013,Men
6,DMITRII,TIMOFEEV,RUS,6.550,99.99,Perm_(RUS)_2013,27 September - 29 September 2013,Men
7,MARCIN,DZIENSKI,POL,6.620,fall,Perm_(RUS)_2013,27 September - 29 September 2013,Men
8,IVAN,ATLAROV,RUS,7.490,fall,Perm_(RUS)_2013,27 September - 29 September 2013,Men
9,ALEKSANDR,SHIKOV,RUS,7.170,7.03,Perm_(RUS)_2013,27 September - 29 September 2013,Men
10,RUSLAN,FAIZULLIN,RUS,7.250,7.19,Perm_(RUS)_2013,27 September - 29 September 2013,Men
11,SERGEI,LUZHETSKII,RUS,7.100,7.30,Perm_(RUS)_2013,27 September - 29 September 2013,Men
12,EVGENII,VAITSEKHOVSKII,RUS,6.670,8.14,Perm_(RUS)_2013,27 September - 29 September 2013,Men
13,STANISLAV,KOKORIN,RUS,6.360,8.29,Perm_(RUS)_2013,27 September - 29 September 2013,Men
14,LUKASZ,SWIRK,POL,6.960,8.33,Perm_(RUS)_2013,27 September - 29 September 2013,Men
15,SERGEI,SINITCYN,RUS,6.890,fall,Perm_(RUS)_2013,27 September - 29 September 2013,Men
16,KONSTANTIN,PAYL,RUS,7.250,fall,Perm_(RUS)_2013,27 September - 29 September 2013,Men
17,JEDRZEJ,KOMOSINSKI,POL,7.670,,Perm_(RUS)_2013,27 September - 29 September 2013,Men
18,MAKSIM,DIACHKOV,RUS,7.700,,Perm_(RUS)_2013,27 September - 29 September 2013,Men
19,VLADISLAV,DEULIN,RUS,7.800,,Perm_(RUS)_2013,27 September - 29 September 2013,Men
19,VAGINAK,SIREKANYAN,RUS,7.800,,Perm_(RUS)_2013,27 September - 29 September 2013,Men
21,YOANN,LE COUSTER,FRA,7.920,,Perm_(RUS)_2013,27 September - 29 September 2013,Men
22,VIACHESLAV,VEDENCHUK,RUS,8.410,,Perm_(RUS)_2013,27 September - 29 September 2013,Men
23,ARMAN,TER-MINASYAN,RUS,8.580,,Perm_(RUS)_2013,27 September - 29 September 2013,Men
24,GEORGY,ARTAMONOV,RUS,8.830,,Perm_(RUS)_2013,27 September - 29 September 2013,Men
25,ANTON,POLIAKOV,RUS,9.980,,Perm_(RUS)_2013,27 September - 29 September 2013,Men
26,EVGENY,ASTASHKIN,RUS,fall,,Perm_(RUS)_2013,27 September - 29 September 2013,Men
1,ALINA,GAIDAMAKINA,RUS,8.780,8.35,Perm_(RUS)_2013,27 September - 29 September 2013,Women
2,YULIYA,LEVOCHKINA,RUS,8.460,8.78,Perm_(RUS)_2013,27 September - 29 September 2013,Women
3,MARIIA,KRASAVINA,RUS,8.710,8.38,Perm_(RUS)_2013,27 September - 29 September 2013,Women
4,ALEKSANDRA,MIROSLAW,POL,8.910,fall,Perm_(RUS)_2013,27 September - 29 September 2013,Women
5,KLAUDIA,BUCZEK,POL,8.540,8.72,Perm_(RUS)_2013,27 September - 29 September 2013,Women
6,KSENIYA,POLEKHINA,RUS,9.030,9.62,Perm_(RUS)_2013,27 September - 29 September 2013,Women
7,IULIIA,KAPLINA,RUS,8.640,99.99,Perm_(RUS)_2013,27 September - 29 September 2013,Women
8,ANOUCK,JAUBERT,FRA,8.730,fall,Perm_(RUS)_2013,27 September - 29 September 2013,Women
9,MONIKA,PROKOPIUK-KAWECKA,POL,9.880,10.09,Perm_(RUS)_2013,27 September - 29 September 2013,Women
10,NATALIA,IAKOVLEVA,RUS,10.290,10.40,Perm_(RUS)_2013,27 September - 29 September 2013,Women
11,SVETLANA,MOTOVILOVA,RUS,10.660,10.54,Perm_(RUS)_2013,27 September - 29 September 2013,Women
12,STEFANIE,PICHLER,AUT,10.530,11.06,Perm_(RUS)_2013,27 September - 29 September 2013,Women
13,VARVARA,SHATALOVA,RUS,10.820,11.31,Perm_(RUS)_2013,27 September - 29 September 2013,Women
14,ANNA,TSYGANOVA,RUS,9.100,fall,Perm_(RUS)_2013,27 September - 29 September 2013,Women
15,PATRYCJA,CHUDZIAK,POL,10.650,fall,Perm_(RUS)_2013,27 September - 29 September 2013,Women
16,ELENA,TIMOFEEVA,RUS,10.820,fall,Perm_(RUS)_2013,27 September - 29 September 2013,Women
17,NATALIIA,STEPANOVA,RUS,10.960,,Perm_(RUS)_2013,27 September - 29 September 2013,Women
18,MARGOT,HEITZ,FRA,11.090,,Perm_(RUS)_2013,27 September - 29 September 2013,Women
19,MARIA,BOGDANOVA,RUS,11.120,,Perm_(RUS)_2013,27 September - 29 September 2013,Women
20,EDYTA,ROPEK,POL,11.270,,Perm_(RUS)_2013,27 September - 29 September 2013,Women
21,NADAZHDA,KRASAVINA,RUS,11.550,,Perm_(RUS)_2013,27 September - 29 September 2013,Women
22,NINA,LACH,AUT,11.890,,Perm_(RUS)_2013,27 September - 29 September 2013,Women
23,DARIA,MALYSHEVA,RUS,12.090,,Perm_(RUS)_2013,27 September - 29 September 2013,Women
24,YULIA,KHUTOROVA,RUS,12.630,,Perm_(RUS)_2013,27 September - 29 September 2013,Women
1,QIXIN,ZHONG,CHN,6.563,6.04,Mokpo_(KOR)_2013,11 October - 12 October 2013,Men
2,LIBOR,HROZA,CZE,6.234,6.28,Mokpo_(KOR)_2013,11 October - 12 October 2013,Men
3,STANISLAV,KOKORIN,RUS,6.125,7.32,Mokpo_(KOR)_2013,11 October - 12 October 2013,Men
4,EVGENII,VAITSEKHOVSKII,RUS,6.406,fall,Mokpo_(KOR)_2013,11 October - 12 October 2013,Men
5,DANYIL,BOLDYREV,UKR,6.454,6.43,Mokpo_(KOR)_2013,11 October - 12 October 2013,Men
6,LEONARDO,GONTERO,ITA,6.547,6.50,Mokpo_(KOR)_2013,11 October - 12 October 2013,Men
7,SERGEI,SINITCYN,RUS,6.562,6.78,Mokpo_(KOR)_2013,11 October - 12 October 2013,Men
8,LUKASZ,SWIRK,POL,7.328,10.64,Mokpo_(KOR)_2013,11 October - 12 October 2013,Men
9,YAROSLAV,GONTARYK,UKR,6.937,6.42,Mokpo_(KOR)_2013,11 October - 12 October 2013,Men
10,ARSENII,SHEVCHENKO,RUS,6.719,6.439,Mokpo_(KOR)_2013,11 October - 12 October 2013,Men
11,DMITRII,TIMOFEEV,RUS,6.625,6.56,Mokpo_(KOR)_2013,11 October - 12 October 2013,Men
12,REZA,ALIPOUR SHENAZANDIFARD,IRI,6.625,6.82,Mokpo_(KOR)_2013,11 October - 12 October 2013,Men
13,ARTEM,SAVELYEV,RUS,7.328,7.42,Mokpo_(KOR)_2013,11 October - 12 October 2013,Men
14,"WENG KHIT, ADRIEL",CHOO,SGP,6.578,7.45,Mokpo_(KOR)_2013,11 October - 12 October 2013,Men
15,MARCIN,DZIENSKI,POL,6.078,7.70,Mokpo_(KOR)_2013,11 October - 12 October 2013,Men
16,JEDRZEJ,KOMOSINSKI,POL,6.719,fall,Mokpo_(KOR)_2013,11 October - 12 October 2013,Men
17,ALEKSANDR,SHIKOV,RUS,7.406,,Mokpo_(KOR)_2013,11 October - 12 October 2013,Men
18,VIACHESLAV,VEDENCHUK,RUS,7.812,,Mokpo_(KOR)_2013,11 October - 12 October 2013,Men
19,SUNGJOON,CHAE,KOR,7.860,,Mokpo_(KOR)_2013,11 October - 12 October 2013,Men
20,VOLODYMYR,ZINCHENKO,UKR,8.750,,Mokpo_(KOR)_2013,11 October - 12 October 2013,Men
21,SEAN,MCCOLL,CAN,9.297,,Mokpo_(KOR)_2013,11 October - 12 October 2013,Men
22,YOUNGWOOK,HER,KOR,9.906,,Mokpo_(KOR)_2013,11 October - 12 October 2013,Men
23,PYEONGJU,HWANG,KOR,10.265,,Mokpo_(KOR)_2013,11 October - 12 October 2013,Men
24,JAKOB,SCHUBERT,AUT,12.360,,Mokpo_(KOR)_2013,11 October - 12 October 2013,Men
1,IULIIA,KAPLINA,RUS,8.875,9.31,Mokpo_(KOR)_2013,11 October - 12 October 2013,Women
2,ALINA,GAIDAMAKINA,RUS,8.719,fall,Mokpo_(KOR)_2013,11 October - 12 October 2013,Women
3,YULIYA,LEVOCHKINA,RUS,9.062,9.04,Mokpo_(KOR)_2013,11 October - 12 October 2013,Women
4,MARIIA,KRASAVINA,RUS,8.453,10.54,Mokpo_(KOR)_2013,11 October - 12 October 2013,Women
5,ALEKSANDRA,MIROSLAW,POL,8.828,8.67,Mokpo_(KOR)_2013,11 October - 12 October 2013,Women
6,FARNAZ,ESMAEILZADEH,IRI,9.609,9.73,Mokpo_(KOR)_2013,11 October - 12 October 2013,Women
7,ANOUCK,JAUBERT,FRA,9.219,10.12,Mokpo_(KOR)_2013,11 October - 12 October 2013,Women
8,KLAUDIA,BUCZEK,POL,8.812,11.79,Mokpo_(KOR)_2013,11 October - 12 October 2013,Women
9,MARGOT,HEITZ,FRA,9.672,,Mokpo_(KOR)_2013,11 October - 12 October 2013,Women
10,EDYTA,ROPEK,POL,9.922,,Mokpo_(KOR)_2013,11 October - 12 October 2013,Women
11,MONIKA,PROKOPIUK-KAWECKA,POL,10.031,,Mokpo_(KOR)_2013,11 October - 12 October 2013,Women
12,ALLA,MARENYCH,UKR,10.188,,Mokpo_(KOR)_2013,11 October - 12 October 2013,Women
13,KATHARINA,SAURWEIN,AUT,17.422,,Mokpo_(KOR)_2013,11 October - 12 October 2013,Women
14,WOONWHA,JEONG,KOR,24.469,,Mokpo_(KOR)_2013,11 October - 12 October 2013,Women
1,REZA,ALIPOUR SHENAZANDIFARD,IRI,6.520,6.24,Haiyang_(CHN)_2013,15 October - 16 October 2013,Men
2,STANISLAV,KOKORIN,RUS,6.500,6.27,Haiyang_(CHN)_2013,15 October - 16 October 2013,Men
3,EVGENII,VAITSEKHOVSKII,RUS,6.290,6.18,Haiyang_(CHN)_2013,15 October - 16 October 2013,Men
4,MARCIN,DZIENSKI,POL,6.430,6.21,Haiyang_(CHN)_2013,15 October - 16 October 2013,Men
5,DANYIL,BOLDYREV,UKR,6.210,6.20,Haiyang_(CHN)_2013,15 October - 16 October 2013,Men
6,VOLODYMYR,ZINCHENKO,UKR,6.890,6.89,Haiyang_(CHN)_2013,15 October - 16 October 2013,Men
7,DMITRII,TIMOFEEV,RUS,6.310,7.30,Haiyang_(CHN)_2013,15 October - 16 October 2013,Men
8,ASPAR,ASPAR,INA,6.070,fall,Haiyang_(CHN)_2013,15 October - 16 October 2013,Men
9,JEDRZEJ,KOMOSINSKI,POL,6.740,6.52,Haiyang_(CHN)_2013,15 October - 16 October 2013,Men
10,YAROSLAV,GONTARYK,UKR,6.780,6.75,Haiyang_(CHN)_2013,15 October - 16 October 2013,Men
11,ALEKSANDR,SHIKOV,RUS,6.900,6.86,Haiyang_(CHN)_2013,15 October - 16 October 2013,Men
12,QIXIN,ZHONG,CHN,6.160,7.16,Haiyang_(CHN)_2013,15 October - 16 October 2013,Men
13,LEONARDO,GONTERO,ITA,6.780,7.37,Haiyang_(CHN)_2013,15 October - 16 October 2013,Men
14,LINCAI,ZHONG,CHN,6.890,8.74,Haiyang_(CHN)_2013,15 October - 16 October 2013,Men
15,LUKASZ,SWIRK,POL,6.660,9.55,Haiyang_(CHN)_2013,15 October - 16 October 2013,Men
16,ARSENII,SHEVCHENKO,RUS,6.610,fall,Haiyang_(CHN)_2013,15 October - 16 October 2013,Men
17,"WENG KHIT, ADRIEL",CHOO,SGP,6.901,,Haiyang_(CHN)_2013,15 October - 16 October 2013,Men
18,SERGEI,SINITCYN,RUS,6.940,,Haiyang_(CHN)_2013,15 October - 16 October 2013,Men
