Rank,Name,,Country,Qualification,Final,event_name,date,gender
1,DMITRII,TIMOFEEV,RUS,6.270,6.47,Chongqing_(CHN)_2012,13 April - 14 April 2012,Men
2,LIBOR,HROZA,CZE,6.340,7.28,Chongqing_(CHN)_2012,13 April - 14 April 2012,Men
3,QIXIN,ZHONG,CHN,6.980,6.86,Chongqing_(CHN)_2012,13 April - 14 April 2012,Men
4,IVAN,NOVIKOV,RUS,6.800,10.50,Chongqing_(CHN)_2012,13 April - 14 April 2012,Men
5,ARSENII,SHEVCHENKO,RUS,6.810,6.53,Chongqing_(CHN)_2012,13 April - 14 April 2012,Men
6,LUKASZ,SWIRK,POL,6.960,6.82,Chongqing_(CHN)_2012,13 April - 14 April 2012,Men
7,SERGEI,SINITCYN,RUS,7.010,8.80,Chongqing_(CHN)_2012,13 April - 14 April 2012,Men
8,DANYIL,BOLDYREV,UKR,6.870,9.03,Chongqing_(CHN)_2012,13 April - 14 April 2012,Men
9,JEDRZEJ,KOMOSINSKI,POL,6.930,6.85,Chongqing_(CHN)_2012,13 April - 14 April 2012,Men
10,EVGENII,VAITSEKHOVSKII,RUS,6.500,7.01,Chongqing_(CHN)_2012,13 April - 14 April 2012,Men
11,OLEKSIY,YURKO,UKR,7.180,7.01,Chongqing_(CHN)_2012,13 April - 14 April 2012,Men
12,YAROSLAV,GONTARYK,UKR,6.840,7.15,Chongqing_(CHN)_2012,13 April - 14 April 2012,Men
13,STANISLAV,KOKORIN,RUS,6.560,7.18,Chongqing_(CHN)_2012,13 April - 14 April 2012,Men
14,EVGENY,ASTASHKIN,RUS,6.950,7.41,Chongqing_(CHN)_2012,13 April - 14 April 2012,Men
15,NING,ZHANG,CHN,7.390,7.43,Chongqing_(CHN)_2012,13 April - 14 April 2012,Men
16,SERGEY,ABDRAKHMANOV,RUS,6.430,fall,Chongqing_(CHN)_2012,13 April - 14 April 2012,Men
17,ZUFAR,NIGMANOV,RUS,7.460,,Chongqing_(CHN)_2012,13 April - 14 April 2012,Men
18,SERGIY,BARKOVSKYY,UKR,7.520,,Chongqing_(CHN)_2012,13 April - 14 April 2012,Men
19,ARTEM,SAVELYEV,RUS,7.650,,Chongqing_(CHN)_2012,13 April - 14 April 2012,Men
20,YUHANG,ZHANG,CHN,7.660,,Chongqing_(CHN)_2012,13 April - 14 April 2012,Men
21,VIACHESLAV,VEDENCHUK,RUS,8.000,,Chongqing_(CHN)_2012,13 April - 14 April 2012,Men
22,LINCAI,ZHONG,CHN,8.050,,Chongqing_(CHN)_2012,13 April - 14 April 2012,Men
23,GUANGDONG,LI,CHN,8.280,,Chongqing_(CHN)_2012,13 April - 14 April 2012,Men
24,JIACUO,SUOLANG,CHN,11.250,,Chongqing_(CHN)_2012,13 April - 14 April 2012,Men
1,ALINA,GAIDAMAKINA,RUS,9.650,9.24,Chongqing_(CHN)_2012,13 April - 14 April 2012,Women
2,MARIIA,KRASAVINA,RUS,9.820,9.44,Chongqing_(CHN)_2012,13 April - 14 April 2012,Women
3,NATALIA,TITOVA,RUS,9.530,9.47,Chongqing_(CHN)_2012,13 April - 14 April 2012,Women
4,KSENIYA,POLEKHINA,RUS,9.890,9.98,Chongqing_(CHN)_2012,13 April - 14 April 2012,Women
5,ALEKSANDRA,MIROSLAW,POL,9.730,9.49,Chongqing_(CHN)_2012,13 April - 14 April 2012,Women
6,CUILIAN,HE,CHN,9.280,9.52,Chongqing_(CHN)_2012,13 April - 14 April 2012,Women
7,EDYTA,ROPEK,POL,9.760,9.56,Chongqing_(CHN)_2012,13 April - 14 April 2012,Women
8,XUHUA,PAN,CHN,11.560,10.92,Chongqing_(CHN)_2012,13 April - 14 April 2012,Women
9,YULIYA,LEVOCHKINA,RUS,11.480,9.53,Chongqing_(CHN)_2012,13 April - 14 April 2012,Women
10,MONIKA,PROKOPIUK-KAWECKA,POL,10.540,11.05,Chongqing_(CHN)_2012,13 April - 14 April 2012,Women
11,ANASTASIYA,SAVISKO,UKR,10.930,11.06,Chongqing_(CHN)_2012,13 April - 14 April 2012,Women
12,WANGMU,RENZENG,CHN,12.160,11.58,Chongqing_(CHN)_2012,13 April - 14 April 2012,Women
13,YANG,WANG,CHN,10.220,11.85,Chongqing_(CHN)_2012,13 April - 14 April 2012,Women
14,ANOUCK,JAUBERT,FRA,10.280,11.95,Chongqing_(CHN)_2012,13 April - 14 April 2012,Women
15,MARGOT,HEITZ,FRA,9.510,13.59,Chongqing_(CHN)_2012,13 April - 14 April 2012,Women
16,ESTHER,BRUCKNER,FRA,10.490,14.76,Chongqing_(CHN)_2012,13 April - 14 April 2012,Women
17,WANGMU,GESANG,CHN,13.320,,Chongqing_(CHN)_2012,13 April - 14 April 2012,Women
18,RONG,JIANG,CHN,13.970,,Chongqing_(CHN)_2012,13 April - 14 April 2012,Women
1,STANISLAV,KOKORIN,RUS,6.563,6.40,Chamonix_(FRA)_2012,12 July - 13 July 2012,Men
2,DANYIL,BOLDYREV,UKR,6.601,9.04,Chamonix_(FRA)_2012,12 July - 13 July 2012,Men
3,YAROSLAV,GONTARYK,UKR,6.687,6.39,Chamonix_(FRA)_2012,12 July - 13 July 2012,Men
4,EVGENY,ASTASHKIN,RUS,6.707,7.45,Chamonix_(FRA)_2012,12 July - 13 July 2012,Men
5,ARSENII,SHEVCHENKO,RUS,6.891,6.68,Chamonix_(FRA)_2012,12 July - 13 July 2012,Men
6,SERGEY,ABDRAKHMANOV,RUS,6.609,7.26,Chamonix_(FRA)_2012,12 July - 13 July 2012,Men
7,SERGEI,SINITCYN,RUS,6.858,7.29,Chamonix_(FRA)_2012,12 July - 13 July 2012,Men
8,BASSA,MAWEM,FRA,7.072,9.34,Chamonix_(FRA)_2012,12 July - 13 July 2012,Men
9,LIBOR,HROZA,CZE,7.044,6.39,Chamonix_(FRA)_2012,12 July - 13 July 2012,Men
10,MARCIN,DZIENSKI,POL,7.079,6.86,Chamonix_(FRA)_2012,12 July - 13 July 2012,Men
11,LUKASZ,SWIRK,POL,6.719,7.03,Chamonix_(FRA)_2012,12 July - 13 July 2012,Men
12,JEDRZEJ,KOMOSINSKI,POL,7.028,8.11,Chamonix_(FRA)_2012,12 July - 13 July 2012,Men
13,EVGENII,VAITSEKHOVSKII,RUS,6.758,8.45,Chamonix_(FRA)_2012,12 July - 13 July 2012,Men
14,IVAN,NOVIKOV,RUS,6.604,8.70,Chamonix_(FRA)_2012,12 July - 13 July 2012,Men
15,OLEKSIY,YURKO,UKR,6.911,fall,Chamonix_(FRA)_2012,12 July - 13 July 2012,Men
16,YOANN,LE COUSTER,FRA,7.222,fall,Chamonix_(FRA)_2012,12 July - 13 July 2012,Men
17,RAFAL,HALASA,POL,7.256,,Chamonix_(FRA)_2012,12 July - 13 July 2012,Men
18,MANUEL,ESCOBAR,VEN,7.262,,Chamonix_(FRA)_2012,12 July - 13 July 2012,Men
19,LEONARDO,GONTERO,ITA,7.481,,Chamonix_(FRA)_2012,12 July - 13 July 2012,Men
20,GUILLAUME,MORO,FRA,7.620,,Chamonix_(FRA)_2012,12 July - 13 July 2012,Men
21,DMITRII,TIMOFEEV,RUS,7.731,,Chamonix_(FRA)_2012,12 July - 13 July 2012,Men
22,JAN,KRIZ,CZE,7.760,,Chamonix_(FRA)_2012,12 July - 13 July 2012,Men
23,PAWEŁ,SIKORA,POL,8.222,,Chamonix_(FRA)_2012,12 July - 13 July 2012,Men
24,VIACHESLAV,VEDENCHUK,RUS,8.485,,Chamonix_(FRA)_2012,12 July - 13 July 2012,Men
25,TOMAS,GUEVARA,VEN,8.829,,Chamonix_(FRA)_2012,12 July - 13 July 2012,Men
26,SEAN,MCCOLL,CAN,11.490,,Chamonix_(FRA)_2012,12 July - 13 July 2012,Men
1,ALEKSANDRA,MIROSLAW,POL,9.027,8.99,Chamonix_(FRA)_2012,12 July - 13 July 2012,Women
2,ALINA,GAIDAMAKINA,RUS,9.413,9.19,Chamonix_(FRA)_2012,12 July - 13 July 2012,Women
3,NATALIA,TITOVA,RUS,9.639,9.40,Chamonix_(FRA)_2012,12 July - 13 July 2012,Women
