Rank,Name,,Country,Qualification,Final,event_name,date,gender
18,MAGNUS,EINARSSON,CAN,8.650,,Central_Saanich_(CAN)_2015,17 May - 17 May 2015,Men
19,JAKE,FORSYTH,CAN,8.760,,Central_Saanich_(CAN)_2015,17 May - 17 May 2015,Men
20,KIEFER,VAN DEN BOSCH,CAN,10.210,,Central_Saanich_(CAN)_2015,17 May - 17 May 2015,Men
1,IULIIA,KAPLINA,RUS,7.900,7.82,Central_Saanich_(CAN)_2015,17 May - 17 May 2015,Women
2,MARIIA,KRASAVINA,RUS,8.130,8.71,Central_Saanich_(CAN)_2015,17 May - 17 May 2015,Women
3,ANNA,TSYGANOVA,RUS,8.630,8.03,Central_Saanich_(CAN)_2015,17 May - 17 May 2015,Women
4,ANOUCK,JAUBERT,FRA,7.980,11.27,Central_Saanich_(CAN)_2015,17 May - 17 May 2015,Women
5,ALEKSANDRA,MIROSLAW,POL,8.770,8.64,Central_Saanich_(CAN)_2015,17 May - 17 May 2015,Women
6,KLAUDIA,BUCZEK,POL,8.680,8.72,Central_Saanich_(CAN)_2015,17 May - 17 May 2015,Women
7,FARNAZ,ESMAEILZADEH,IRI,9.130,9.00,Central_Saanich_(CAN)_2015,17 May - 17 May 2015,Women
8,PATRYCJA,CHUDZIAK,POL,8.730,10.84,Central_Saanich_(CAN)_2015,17 May - 17 May 2015,Women
9,EDYTA,ROPEK,POL,9.320,8.73,Central_Saanich_(CAN)_2015,17 May - 17 May 2015,Women
10,MONIKA,PROKOPIUK-KAWECKA,POL,9.470,8.96,Central_Saanich_(CAN)_2015,17 May - 17 May 2015,Women
11,ERICA,MEISTER,USA,10.080,10.46,Central_Saanich_(CAN)_2015,17 May - 17 May 2015,Women
12,AURELIA,SARISSON,FRA,8.820,11.14,Central_Saanich_(CAN)_2015,17 May - 17 May 2015,Women
13,ALISON,STEWART-PATTERSON,CAN,10.830,11.21,Central_Saanich_(CAN)_2015,17 May - 17 May 2015,Women
14,SIDNEY,TRINIDAD,USA,10.460,11.47,Central_Saanich_(CAN)_2015,17 May - 17 May 2015,Women
15,ELENA,MOSS,CAN,13.140,13.13,Central_Saanich_(CAN)_2015,17 May - 17 May 2015,Women
16,MAGGY,DUBE-LAROCHE,CAN,13.690,fall,Central_Saanich_(CAN)_2015,17 May - 17 May 2015,Women
17,EVELYNA,TROTTIER,CAN,17.150,,Central_Saanich_(CAN)_2015,17 May - 17 May 2015,Women
1,QIXIN,ZHONG,CHN,6.190,5.81,Chongqing_(CHN)_2015,20 June - 21 June 2015,Men
2,DANYIL,BOLDYREV,UKR,6.210,6.56,Chongqing_(CHN)_2015,20 June - 21 June 2015,Men
3,LIBOR,HROZA,CZE,5.610,5.85,Chongqing_(CHN)_2015,20 June - 21 June 2015,Men
4,BASSA,MAWEM,FRA,6.210,fall,Chongqing_(CHN)_2015,20 June - 21 June 2015,Men
5,MARCIN,DZIENSKI,POL,6.320,6.02,Chongqing_(CHN)_2015,20 June - 21 June 2015,Men
6,ALEKSANDR,SHILOV,RUS,6.480,6.20,Chongqing_(CHN)_2015,20 June - 21 June 2015,Men
7,REZA,ALIPOUR SHENAZANDIFARD,IRI,6.240,6.30,Chongqing_(CHN)_2015,20 June - 21 June 2015,Men
8,AMIR,MAIMURATOV,KAZ,6.330,6.53,Chongqing_(CHN)_2015,20 June - 21 June 2015,Men
9,ZHIYONG,OU,CHN,6.830,6.67,Chongqing_(CHN)_2015,20 June - 21 June 2015,Men
10,QUENTIN,NAMBOT,FRA,6.760,6.69,Chongqing_(CHN)_2015,20 June - 21 June 2015,Men
11,ROBERT,STEWART-PATTERSON,CAN,6.690,6.76,Chongqing_(CHN)_2015,20 June - 21 June 2015,Men
12,STANISLAV,KOKORIN,RUS,7.120,6.90,Chongqing_(CHN)_2015,20 June - 21 June 2015,Men
13,PENGHUI,LIN,CHN,6.640,7.02,Chongqing_(CHN)_2015,20 June - 21 June 2015,Men
14,JEDRZEJ,KOMOSINSKI,POL,6.690,7.09,Chongqing_(CHN)_2015,20 June - 21 June 2015,Men
15,SERGEI,LUZHETSKII,RUS,7.130,7.96,Chongqing_(CHN)_2015,20 June - 21 June 2015,Men
16,EVGENII,VAITSEKHOVSKII,RUS,6.370,8.36,Chongqing_(CHN)_2015,20 June - 21 June 2015,Men
17,RISHAT,KHAIBULLIN,KAZ,7.200,,Chongqing_(CHN)_2015,20 June - 21 June 2015,Men
18,SUNGJOON,CHAE,KOR,7.580,,Chongqing_(CHN)_2015,20 June - 21 June 2015,Men
19,TOMASZ,SORDYL,POL,7.750,,Chongqing_(CHN)_2015,20 June - 21 June 2015,Men
20,HYUNJAE,KIM,KOR,7.820,,Chongqing_(CHN)_2015,20 June - 21 June 2015,Men
21,JUNGJU,KIM,KOR,8.130,,Chongqing_(CHN)_2015,20 June - 21 June 2015,Men
22,RYAN,YEO XU HONG,SGP,8.200,,Chongqing_(CHN)_2015,20 June - 21 June 2015,Men
23,JEKYOUNG,HYUN,KOR,8.300,,Chongqing_(CHN)_2015,20 June - 21 June 2015,Men
24,SEAN,MCCOLL,CAN,8.410,,Chongqing_(CHN)_2015,20 June - 21 June 2015,Men
25,KANAT,EGIZBAYEV,KAZ,8.630,,Chongqing_(CHN)_2015,20 June - 21 June 2015,Men
26,DAEHYEON,KWON,KOR,8.730,,Chongqing_(CHN)_2015,20 June - 21 June 2015,Men
27,CHI-FUNG,AU,HKG,9.610,,Chongqing_(CHN)_2015,20 June - 21 June 2015,Men
1,MARIIA,KRASAVINA,RUS,8.010,7.92,Chongqing_(CHN)_2015,20 June - 21 June 2015,Women
2,EDYTA,ROPEK,POL,8.690,8.16,Chongqing_(CHN)_2015,20 June - 21 June 2015,Women
3,IULIIA,KAPLINA,RUS,7.560,8.02,Chongqing_(CHN)_2015,20 June - 21 June 2015,Women
4,ANOUCK,JAUBERT,FRA,8.270,fall,Chongqing_(CHN)_2015,20 June - 21 June 2015,Women
5,ANNA,TSYGANOVA,RUS,9.340,8.30,Chongqing_(CHN)_2015,20 June - 21 June 2015,Women
6,ALEKSANDRA,MIROSLAW,POL,8.830,8.46,Chongqing_(CHN)_2015,20 June - 21 June 2015,Women
7,PATRYCJA,CHUDZIAK,POL,8.980,8.76,Chongqing_(CHN)_2015,20 June - 21 June 2015,Women
8,ANNA,BROZEK,POL,9.860,10.40,Chongqing_(CHN)_2015,20 June - 21 June 2015,Women
9,TAMARA,ULZHABAYEVA,KAZ,8.930,8.94,Chongqing_(CHN)_2015,20 June - 21 June 2015,Women
10,MONIKA,PROKOPIUK-KAWECKA,POL,9.460,9.23,Chongqing_(CHN)_2015,20 June - 21 June 2015,Women
11,KLAUDIA,BUCZEK,POL,10.280,9.28,Chongqing_(CHN)_2015,20 June - 21 June 2015,Women
12,ASSEL,MARLENOVA,KAZ,9.950,9.60,Chongqing_(CHN)_2015,20 June - 21 June 2015,Women
13,NINA,LACH,AUT,9.160,10.50,Chongqing_(CHN)_2015,20 June - 21 June 2015,Women
14,ALEXANDRA,ZHIZNEVSKAYA,KAZ,10.770,11.37,Chongqing_(CHN)_2015,20 June - 21 June 2015,Women
15,ALLA,MARENYCH,UKR,8.760,11.45,Chongqing_(CHN)_2015,20 June - 21 June 2015,Women
16,"MINGXIN, JUDITH",SIM,SGP,15.000,13.33,Chongqing_(CHN)_2015,20 June - 21 June 2015,Women
1,QIXIN,ZHONG,CHN,6.200,5.79,Haiyang_(CHN)_2015,26 June - 27 June 2015,Men
2,DANYIL,BOLDYREV,UKR,5.890,6.72,Haiyang_(CHN)_2015,26 June - 27 June 2015,Men
3,REZA,ALIPOUR SHENAZANDIFARD,IRI,6.240,6.02,Haiyang_(CHN)_2015,26 June - 27 June 2015,Men
4,STANISLAV,KOKORIN,RUS,6.380,6.15,Haiyang_(CHN)_2015,26 June - 27 June 2015,Men
5,LIBOR,HROZA,CZE,6.230,6.34,Haiyang_(CHN)_2015,26 June - 27 June 2015,Men
6,BASSA,MAWEM,FRA,6.350,8.22,Haiyang_(CHN)_2015,26 June - 27 June 2015,Men
7,QUENTIN,NAMBOT,FRA,6.640,8.42,Haiyang_(CHN)_2015,26 June - 27 June 2015,Men
8,MARCIN,DZIENSKI,POL,6.130,9.14,Haiyang_(CHN)_2015,26 June - 27 June 2015,Men
9,AMIR,MAIMURATOV,KAZ,6.760,6.32,Haiyang_(CHN)_2015,26 June - 27 June 2015,Men
10,JEDRZEJ,KOMOSINSKI,POL,6.670,6.44,Haiyang_(CHN)_2015,26 June - 27 June 2015,Men
11,ALEKSANDR,SHILOV,RUS,6.900,6.63,Haiyang_(CHN)_2015,26 June - 27 June 2015,Men
12,EVGENII,VAITSEKHOVSKII,RUS,6.730,6.68,Haiyang_(CHN)_2015,26 June - 27 June 2015,Men
13,SERGEI,LUZHETSKII,RUS,7.250,7.29,Haiyang_(CHN)_2015,26 June - 27 June 2015,Men
14,LEONARDO,GONTERO,ITA,7.000,7.63,Haiyang_(CHN)_2015,26 June - 27 June 2015,Men
15,ROBERT,STEWART-PATTERSON,CAN,6.870,7.84,Haiyang_(CHN)_2015,26 June - 27 June 2015,Men
16,ZHIYONG,OU,CHN,7.110,fall,Haiyang_(CHN)_2015,26 June - 27 June 2015,Men
17,RISHAT,KHAIBULLIN,KAZ,7.290,,Haiyang_(CHN)_2015,26 June - 27 June 2015,Men
18,SUNGJOON,CHAE,KOR,7.490,,Haiyang_(CHN)_2015,26 June - 27 June 2015,Men
19,HYUNJAE,KIM,KOR,7.500,,Haiyang_(CHN)_2015,26 June - 27 June 2015,Men
20,PENGHUI,LIN,CHN,7.530,,Haiyang_(CHN)_2015,26 June - 27 June 2015,Men
21,TOMASZ,SORDYL,POL,8.130,,Haiyang_(CHN)_2015,26 June - 27 June 2015,Men
22,KANAT,EGIZBAYEV,KAZ,8.250,,Haiyang_(CHN)_2015,26 June - 27 June 2015,Men
23,JUNGJU,KIM,KOR,8.360,,Haiyang_(CHN)_2015,26 June - 27 June 2015,Men
24,CHI-FUNG,AU,HKG,9.350,,Haiyang_(CHN)_2015,26 June - 27 June 2015,Men
25,JEKYOUNG,HYUN,KOR,10.720,,Haiyang_(CHN)_2015,26 June - 27 June 2015,Men
1,ANOUCK,JAUBERT,FRA,8.420,7.90,Haiyang_(CHN)_2015,26 June - 27 June 2015,Women
2,ANNA,TSYGANOVA,RUS,8.290,8.18,Haiyang_(CHN)_2015,26 June - 27 June 2015,Women
3,IULIIA,KAPLINA,RUS,8.100,7.71,Haiyang_(CHN)_2015,26 June - 27 June 2015,Women
4,MARIIA,KRASAVINA,RUS,8.220,7.76,Haiyang_(CHN)_2015,26 June - 27 June 2015,Women
5,EDYTA,ROPEK,POL,8.800,8.40,Haiyang_(CHN)_2015,26 June - 27 June 2015,Women
6,ALEKSANDRA,MIROSLAW,POL,9.120,8.41,Haiyang_(CHN)_2015,26 June - 27 June 2015,Women
7,PATRYCJA,CHUDZIAK,POL,9.090,8.79,Haiyang_(CHN)_2015,26 June - 27 June 2015,Women
8,KLAUDIA,BUCZEK,POL,9.480,10.57,Haiyang_(CHN)_2015,26 June - 27 June 2015,Women
9,MONIKA,PROKOPIUK-KAWECKA,POL,9.410,9.07,Haiyang_(CHN)_2015,26 June - 27 June 2015,Women
10,TAMARA,ULZHABAYEVA,KAZ,9.270,9.10,Haiyang_(CHN)_2015,26 June - 27 June 2015,Women
11,NINA,LACH,AUT,9.520,9.34,Haiyang_(CHN)_2015,26 June - 27 June 2015,Women
12,ALLA,MARENYCH,UKR,8.900,10.14,Haiyang_(CHN)_2015,26 June - 27 June 2015,Women
13,ASSEL,MARLENOVA,KAZ,10.450,10.19,Haiyang_(CHN)_2015,26 June - 27 June 2015,Women
14,ALEXANDRA,ZHIZNEVSKAYA,KAZ,11.590,11.54,Haiyang_(CHN)_2015,26 June - 27 June 2015,Women
15,ANNA,BROZEK,POL,9.900,fall,Haiyang_(CHN)_2015,26 June - 27 June 2015,Women
16,AURELIA,SARISSON,FRA,11.520,fall,Haiyang_(CHN)_2015,26 June - 27 June 2015,Women
1,LIBOR,HROZA,CZE,5.820,wildcard,Chamonix_(FRA)_2015,10 July - 12 July 2015,Men
2,DANYIL,BOLDYREV,UKR,5.940,false start,Chamonix_(FRA)_2015,10 July - 12 July 2015,Men
3,QIXIN,ZHONG,CHN,6.170,5.95,Chamonix_(FRA)_2015,10 July - 12 July 2015,Men
4,MARCIN,DZIENSKI,POL,6.170,6.05,Chamonix_(FRA)_2015,10 July - 12 July 2015,Men
5,AMIR,MAIMURATOV,KAZ,6.210,6.17,Chamonix_(FRA)_2015,10 July - 12 July 2015,Men
6,GUILLAUME,MORO,FRA,6.270,6.99,Chamonix_(FRA)_2015,10 July - 12 July 2015,Men
7,STANISLAV,KOKORIN,RUS,6.300,7.01,Chamonix_(FRA)_2015,10 July - 12 July 2015,Men
8,ALEKSANDR,SHILOV,RUS,6.370,7.05,Chamonix_(FRA)_2015,10 July - 12 July 2015,Men
9,DMITRII,TIMOFEEV,RUS,6.340,6.16,Chamonix_(FRA)_2015,10 July - 12 July 2015,Men
10,QUENTIN,NAMBOT,FRA,6.420,6.41,Chamonix_(FRA)_2015,10 July - 12 July 2015,Men
11,ALESSANDRO,SANTONI,ITA,6.610,6.49,Chamonix_(FRA)_2015,10 July - 12 July 2015,Men
12,YAROSLAV,GONTARYK,UKR,6.530,6.73,Chamonix_(FRA)_2015,10 July - 12 July 2015,Men
13,ARSENII,SHEVCHENKO,RUS,6.570,6.75,Chamonix_(FRA)_2015,10 July - 12 July 2015,Men
14,ALEKSANDR,SHIKOV,RUS,6.360,10.42,Chamonix_(FRA)_2015,10 July - 12 July 2015,Men
15,BASSA,MAWEM,FRA,6.210,false start,Chamonix_(FRA)_2015,10 July - 12 July 2015,Men
16,ANTON,POLIAKOV,RUS,6.460,false start,Chamonix_(FRA)_2015,10 July - 12 July 2015,Men
17,VLADISLAV,DEULIN,RUS,6.620,,Chamonix_(FRA)_2015,10 July - 12 July 2015,Men
18,ROBERT,STEWART-PATTERSON,CAN,6.630,,Chamonix_(FRA)_2015,10 July - 12 July 2015,Men
19,EVGENII,VAITSEKHOVSKII,RUS,6.670,,Chamonix_(FRA)_2015,10 July - 12 July 2015,Men
20,JEDRZEJ,KOMOSINSKI,POL,6.680,,Chamonix_(FRA)_2015,10 July - 12 July 2015,Men
21,LUDOVICO,FOSSALI,ITA,6.930,,Chamonix_(FRA)_2015,10 July - 12 July 2015,Men
22,RAFAL,HALASA,POL,6.990,,Chamonix_(FRA)_2015,10 July - 12 July 2015,Men
23,STANISLAO,ZAMA,ITA,7.110,,Chamonix_(FRA)_2015,10 July - 12 July 2015,Men
24,JOSUE,MANOSALVAS,ECU,7.150,,Chamonix_(FRA)_2015,10 July - 12 July 2015,Men
25,LEONARDO,GONTERO,ITA,7.210,,Chamonix_(FRA)_2015,10 July - 12 July 2015,Men
25,THOMAS,PITZEL,USA,7.210,,Chamonix_(FRA)_2015,10 July - 12 July 2015,Men
27,MICHAL,LEWICKI,POL,7.330,,Chamonix_(FRA)_2015,10 July - 12 July 2015,Men
28,ISAAC,ESTEVEZ,ECU,7.730,,Chamonix_(FRA)_2015,10 July - 12 July 2015,Men
29,DANNY,VALENCIA,ECU,7.910,,Chamonix_(FRA)_2015,10 July - 12 July 2015,Men
30,JUNGJU,KIM,KOR,8.000,,Chamonix_(FRA)_2015,10 July - 12 July 2015,Men
31,MAKSIM,DIACHKOV,RUS,8.330,,Chamonix_(FRA)_2015,10 July - 12 July 2015,Men
32,MAREK,WOJCIK,POL,8.700,,Chamonix_(FRA)_2015,10 July - 12 July 2015,Men
33,SEAN,MCCOLL,CAN,8.710,,Chamonix_(FRA)_2015,10 July - 12 July 2015,Men
34,FRANCIS,BILODEAU,CAN,8.840,,Chamonix_(FRA)_2015,10 July - 12 July 2015,Men
35,TOMMASO,PASQUA,ITA,9.610,,Chamonix_(FRA)_2015,10 July - 12 July 2015,Men
36,PETR,BURIAN,CZE,9.710,,Chamonix_(FRA)_2015,10 July - 12 July 2015,Men
37,STEFANO,GHISOLFI,ITA,9.970,,Chamonix_(FRA)_2015,10 July - 12 July 2015,Men
38,JAKOB,SCHUBERT,AUT,11.670,,Chamonix_(FRA)_2015,10 July - 12 July 2015,Men
39,KEIICHIRO,KORENAGA,JPN,11.990,,Chamonix_(FRA)_2015,10 July - 12 July 2015,Men
40,RAMEL,RAHIMKHANOV,AZE,12.460,,Chamonix_(FRA)_2015,10 July - 12 July 2015,Men
41,JAVIER,CANO BLAZQUEZ,ESP,16.180,,Chamonix_(FRA)_2015,10 July - 12 July 2015,Men
42,JONATAN,FLOR VAZQUEZ,ESP,18.150,,Chamonix_(FRA)_2015,10 July - 12 July 2015,Men
1,ANOUCK,JAUBERT,FRA,7.780,wildcard,Chamonix_(FRA)_2015,10 July - 12 July 2015,Women
2,IULIIA,KAPLINA,RUS,7.640,false start,Chamonix_(FRA)_2015,10 July - 12 July 2015,Women
3,MARIIA,KRASAVINA,RUS,7.970,8.02,Chamonix_(FRA)_2015,10 July - 12 July 2015,Women
4,ANNA,TSYGANOVA,RUS,8.120,10.54,Chamonix_(FRA)_2015,10 July - 12 July 2015,Women
5,EDYTA,ROPEK,POL,8.260,8.13,Chamonix_(FRA)_2015,10 July - 12 July 2015,Women
6,YULIYA,LEVOCHKINA,RUS,8.670,8.23,Chamonix_(FRA)_2015,10 July - 12 July 2015,Women
7,ALEKSANDRA,MIROSLAW,POL,8.520,9.50,Chamonix_(FRA)_2015,10 July - 12 July 2015,Women
8,ELENA,TIMOFEEVA,RUS,8.320,9.81,Chamonix_(FRA)_2015,10 July - 12 July 2015,Women
9,KLAUDIA,BUCZEK,POL,8.610,8.46,Chamonix_(FRA)_2015,10 July - 12 July 2015,Women
10,ALLA,MARENYCH,UKR,8.760,8.62,Chamonix_(FRA)_2015,10 July - 12 July 2015,Women
11,YANA,LUGOVENKO,UKR,8.950,8.87,Chamonix_(FRA)_2015,10 July - 12 July 2015,Women
12,AURELIA,SARISSON,FRA,8.970,9.03,Chamonix_(FRA)_2015,10 July - 12 July 2015,Women
13,ALINA,GAIDAMAKINA,RUS,8.700,9.06,Chamonix_(FRA)_2015,10 July - 12 July 2015,Women
14,SVETLANA,MOTOVILOVA,RUS,9.120,9.47,Chamonix_(FRA)_2015,10 July - 12 July 2015,Women
15,PATRYCJA,CHUDZIAK,POL,8.670,9.89,Chamonix_(FRA)_2015,10 July - 12 July 2015,Women
16,ANNA,BROZEK,POL,8.930,12.22,Chamonix_(FRA)_2015,10 July - 12 July 2015,Women
17,ANASTASIIA,GOLIKOVA,RUS,9.320,,Chamonix_(FRA)_2015,10 July - 12 July 2015,Women
18,NINA,LACH,AUT,9.380,,Chamonix_(FRA)_2015,10 July - 12 July 2015,Women
19,ALEXANDRA,ELMER,AUT,9.490,,Chamonix_(FRA)_2015,10 July - 12 July 2015,Women
20,MONIKA,PROKOPIUK-KAWECKA,POL,9.600,,Chamonix_(FRA)_2015,10 July - 12 July 2015,Women
21,ANDREA,ROJAS,ECU,9.610,,Chamonix_(FRA)_2015,10 July - 12 July 2015,Women
22,FARNAZ,ESMAEILZADEH,IRI,9.660,,Chamonix_(FRA)_2015,10 July - 12 July 2015,Women
23,VICTOIRE,ANDRIER,FRA,9.750,,Chamonix_(FRA)_2015,10 July - 12 July 2015,Women
24,MARGAUX,DESCHAMPS,FRA,9.880,,Chamonix_(FRA)_2015,10 July - 12 July 2015,Women
25,STEFANIE,PICHLER,AUT,10.220,,Chamonix_(FRA)_2015,10 July - 12 July 2015,Women
25,MARGARYTA,ZAKHAROVA,UKR,10.220,,Chamonix_(FRA)_2015,10 July - 12 July 2015,Women
27,SILVIA,PORTA,ITA,10.790,,Chamonix_(FRA)_2015,10 July - 12 July 2015,Women
28,GIORGIA,RANDI,ITA,10.930,,Chamonix_(FRA)_2015,10 July - 12 July 2015,Women
29,ALISON,STEWART-PATTERSON,CAN,11.550,,Chamonix_(FRA)_2015,10 July - 12 July 2015,Women
30,DARIA,KAN,RUS,11.860,,Chamonix_(FRA)_2015,10 July - 12 July 2015,Women
31,GIULIA,FOSSALI,ITA,12.190,,Chamonix_(FRA)_2015,10 July - 12 July 2015,Women
32,GINEVRA,CASELLATO,ITA,12.270,,Chamonix_(FRA)_2015,10 July - 12 July 2015,Women
33,CHARLOTTE,DURIF,FRA,12.330,,Chamonix_(FRA)_2015,10 July - 12 July 2015,Women
34,JESSICA,PILZ,AUT,13.570,,Chamonix_(FRA)_2015,10 July - 12 July 2015,Women
35,MINA,MARKOVIC,SLO,20.220,,Chamonix_(FRA)_2015,10 July - 12 July 2015,Women
1,REZA,ALIPOUR SHENAZANDIFARD,IRI,6.110,6.06,Wujiang_(CHN)_2015,17 October - 18 October 2015,Men
2,LIBOR,HROZA,CZE,5.710,fall,Wujiang_(CHN)_2015,17 October - 18 October 2015,Men
3,BASSA,MAWEM,FRA,6.060,wildcard,Wujiang_(CHN)_2015,17 October - 18 October 2015,Men
4,DANYIL,BOLDYREV,UKR,6.200,false start,Wujiang_(CHN)_2015,17 October - 18 October 2015,Men
5,MARCIN,DZIENSKI,POL,6.300,6.03,Wujiang_(CHN)_2015,17 October - 18 October 2015,Men
6,ALEKSANDR,SHILOV,RUS,6.260,6.16,Wujiang_(CHN)_2015,17 October - 18 October 2015,Men
7,STANISLAV,KOKORIN,RUS,6.590,6.28,Wujiang_(CHN)_2015,17 October - 18 October 2015,Men
8,QIXIN,ZHONG,CHN,6.370,false start,Wujiang_(CHN)_2015,17 October - 18 October 2015,Men
9,ZHIYONG,OU,CHN,6.990,6.86,Wujiang_(CHN)_2015,17 October - 18 October 2015,Men
10,QUENTIN,NAMBOT,FRA,6.990,6.98,Wujiang_(CHN)_2015,17 October - 18 October 2015,Men
11,VLADISLAV,DEULIN,RUS,7.200,7.07,Wujiang_(CHN)_2015,17 October - 18 October 2015,Men
12,MORTEZA,MOHAMMADI,IRI,7.380,7.66,Wujiang_(CHN)_2015,17 October - 18 October 2015,Men
13,GUILLAUME,MORO,FRA,8.080,7.85,Wujiang_(CHN)_2015,17 October - 18 October 2015,Men
14,PENGHUI,LIN,CHN,7.080,8.52,Wujiang_(CHN)_2015,17 October - 18 October 2015,Men
15,MICHAL,LEWICKI,POL,7.730,13.35,Wujiang_(CHN)_2015,17 October - 18 October 2015,Men
16,EVGENII,VAITSEKHOVSKII,RUS,6.880,fall,Wujiang_(CHN)_2015,17 October - 18 October 2015,Men
17,ZIDA,MA,CHN,8.520,,Wujiang_(CHN)_2015,17 October - 18 October 2015,Men
18,JUNGJU,KIM,KOR,8.620,,Wujiang_(CHN)_2015,17 October - 18 October 2015,Men
19,SEAN,MCCOLL,CAN,9.000,,Wujiang_(CHN)_2015,17 October - 18 October 2015,Men
20,ZHAXI,BIANBA,CHN,10.330,,Wujiang_(CHN)_2015,17 October - 18 October 2015,Men
21,NAOTO,HAKAMADA,JPN,10.650,,Wujiang_(CHN)_2015,17 October - 18 October 2015,Men
1,MARIIA,KRASAVINA,RUS,8.030,7.86,Wujiang_(CHN)_2015,17 October - 18 October 2015,Women
2,ANOUCK,JAUBERT,FRA,8.130,8.11,Wujiang_(CHN)_2015,17 October - 18 October 2015,Women
3,EDYTA,ROPEK,POL,8.570,12.31,Wujiang_(CHN)_2015,17 October - 18 October 2015,Women
4,IULIIA,KAPLINA,RUS,8.360,fall,Wujiang_(CHN)_2015,17 October - 18 October 2015,Women
5,ALEKSANDRA,MIROSLAW,POL,8.920,8.57,Wujiang_(CHN)_2015,17 October - 18 October 2015,Women
6,ALLA,MARENYCH,UKR,9.040,10.03,Wujiang_(CHN)_2015,17 October - 18 October 2015,Women
7,KLAUDIA,BUCZEK,POL,8.840,10.52,Wujiang_(CHN)_2015,17 October - 18 October 2015,Women
8,ANNA,TSYGANOVA,RUS,8.370,14.66,Wujiang_(CHN)_2015,17 October - 18 October 2015,Women
9,ALEXANDRA,ELMER,AUT,9.620,,Wujiang_(CHN)_2015,17 October - 18 October 2015,Women
10,NINA,LACH,AUT,9.720,,Wujiang_(CHN)_2015,17 October - 18 October 2015,Women
11,SVETLANA,MOTOVILOVA,RUS,9.790,,Wujiang_(CHN)_2015,17 October - 18 October 2015,Women
12,ANDREA,ROJAS,ECU,10.920,,Wujiang_(CHN)_2015,17 October - 18 October 2015,Women
13,ZHUOMA,PUBU,CHN,13.020,,Wujiang_(CHN)_2015,17 October - 18 October 2015,Women
14,RISA,OTA,JPN,20.720,,Wujiang_(CHN)_2015,17 October - 18 October 2015,Women
15,JAIN,KIM,KOR,21.170,,Wujiang_(CHN)_2015,17 October - 18 October 2015,Women
16,ANNA,BROZEK,POL,fall,,Wujiang_(CHN)_2015,17 October - 18 October 2015,Women
