Rank,Name,,Country,Qualification,Final,event_name,date,gender
3,OLENA,RYEPKO,UKR,24.910,20.85,Trento_(ITA)_2008,27 April - 27 April 2008,Women
4,VALENTINA,YURINA,RUS,29.750,22.16,Trento_(ITA)_2008,27 April - 27 April 2008,Women
5,ROSMERY,DA SILVA,VEN,28.850,23.58,Trento_(ITA)_2008,27 April - 27 April 2008,Women
6,OLGA,BEZHKO,UKR,27.580,24.93,Trento_(ITA)_2008,27 April - 27 April 2008,Women
7,ANNA,MYLNIKOVA,RUS,33.470,25.25,Trento_(ITA)_2008,27 April - 27 April 2008,Women
8,ANNA,STENKOVAYA,RUS,27.300,26.23,Trento_(ITA)_2008,27 April - 27 April 2008,Women
9,SVITLANA,TUZHYLINA,UKR,29.630,25.25,Trento_(ITA)_2008,27 April - 27 April 2008,Women
10,GANNA,SAVCHENKO,UKR,32.520,25.65,Trento_(ITA)_2008,27 April - 27 April 2008,Women
11,OLGA,MOROZKINA,RUS,28.650,27.24,Trento_(ITA)_2008,27 April - 27 April 2008,Women
12,MAYYA,PIRATINSKAYA,RUS,32.230,29.96,Trento_(ITA)_2008,27 April - 27 April 2008,Women
13,MONIKA,PROKOPIUK-KAWECKA,POL,35.970,32.17,Trento_(ITA)_2008,27 April - 27 April 2008,Women
14,KATARZYNA,MIROSLAW,POL,38.080,34.11,Trento_(ITA)_2008,27 April - 27 April 2008,Women
15,FRANCIS,RODRIGUEZ,VEN,27.930,fall,Trento_(ITA)_2008,27 April - 27 April 2008,Women
16,KSENIYA,POLEKHINA,RUS,35.410,fall,Trento_(ITA)_2008,27 April - 27 April 2008,Women
17,JENNY,LAVARDA,ITA,39.070,,Trento_(ITA)_2008,27 April - 27 April 2008,Women
18,ANNA,RAKITSKAYA,RUS,40.460,,Trento_(ITA)_2008,27 April - 27 April 2008,Women
19,RADIANA,MANEVA,BUL,41.430,,Trento_(ITA)_2008,27 April - 27 April 2008,Women
1,QIXIN,ZHONG,CHN,8.110,7.35,Qinghai_(CHN)_2008,27 June - 28 June 2008,Men
2,XIAOJIE,CHEN,CHN,9.090,8.48,Qinghai_(CHN)_2008,27 June - 28 June 2008,Men
3,GUANGPU,LI,CHN,8.520,8.22,Qinghai_(CHN)_2008,27 June - 28 June 2008,Men
4,NING,ZHANG,CHN,9.300,fall,Qinghai_(CHN)_2008,27 June - 28 June 2008,Men
5,EVGENII,VAITSEKHOVSKII,RUS,9.690,9.53,Qinghai_(CHN)_2008,27 June - 28 June 2008,Men
6,JINYU,PAN,CHN,10.980,11.02,Qinghai_(CHN)_2008,27 June - 28 June 2008,Men
7,SERGEI,SINITCYN,RUS,10.790,11.16,Qinghai_(CHN)_2008,27 June - 28 June 2008,Men
8,ALEKSEY,PEROV,KAZ,10.790,11.57,Qinghai_(CHN)_2008,27 June - 28 June 2008,Men
9,MAKSYM,STYENKOVYY,UKR,11.540,,Qinghai_(CHN)_2008,27 June - 28 June 2008,Men
10,MAKSYM,OSIPOV,UKR,12.440,,Qinghai_(CHN)_2008,27 June - 28 June 2008,Men
11,ALEXEY,MOLCHANOV,KAZ,13.100,,Qinghai_(CHN)_2008,27 June - 28 June 2008,Men
1,CHUNHUA,LI,CHN,11.500,10.63,Qinghai_(CHN)_2008,27 June - 28 June 2008,Women
2,CUIFANG,HE,CHN,12.320,13.06,Qinghai_(CHN)_2008,27 June - 28 June 2008,Women
3,CUILIAN,HE,CHN,15.850,11.75,Qinghai_(CHN)_2008,27 June - 28 June 2008,Women
4,XUHUA,PAN,CHN,14.270,fall,Qinghai_(CHN)_2008,27 June - 28 June 2008,Women
5,EDYTA,ROPEK,POL,16.270,16.07,Qinghai_(CHN)_2008,27 June - 28 June 2008,Women
6,OLGA,MOROZKINA,RUS,19.000,17.23,Qinghai_(CHN)_2008,27 June - 28 June 2008,Women
7,DAN,ZHANG,CHN,16.610,17.33,Qinghai_(CHN)_2008,27 June - 28 June 2008,Women
8,ANNA,STENKOVAYA,RUS,19.450,19.62,Qinghai_(CHN)_2008,27 June - 28 June 2008,Women
9,OLENA,RYEPKO,UKR,19.650,,Qinghai_(CHN)_2008,27 June - 28 June 2008,Women
10,SVITLANA,TUZHYLINA,UKR,22.440,,Qinghai_(CHN)_2008,27 June - 28 June 2008,Women
11,ALIYA,ISKAKOVA,KAZ,22.800,,Qinghai_(CHN)_2008,27 June - 28 June 2008,Women
12,MAYYA,PIRATINSKAYA,RUS,fall,,Qinghai_(CHN)_2008,27 June - 28 June 2008,Women
1,QIXIN,ZHONG,CHN,7.910,7.47,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
2,NING,ZHANG,CHN,11.100,10.44,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
3,MAKSYM,OSIPOV,UKR,9.870,8.75,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
4,ALEXANDER,KOSTERIN,RUS,11.320,8.98,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
5,SERGEI,SINITCYN,RUS,9.340,8.59,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
6,ALEXANDR,NIGMATULIN,KAZ,11.020,10.17,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
7,MAKSYM,STYENKOVYY,UKR,9.770,10.86,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
8,EVGENII,VAITSEKHOVSKII,RUS,9.910,fall,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
9,OLEKSANDR,SALIMOV,UKR,11.260,9.45,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
10,GUANGPU,LI,CHN,9.700,9.53,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
11,JOSMAR,NIEVES,VEN,11.470,10.08,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
12,LUKASZ,SWIRK,POL,11.350,10.30,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
13,LUCAS,PRETI,ITA,11.120,10.67,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
14,VALERIY,VOROBYEV,RUS,10.980,10.83,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
15,TOMASZ,OLEKSY,POL,11.020,fall,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
16,MANUEL,ESCOBAR,VEN,11.220,fall,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
17,ALEXANDER,PESHEKHONOV,RUS,11.480,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
18,LEONEL,DE LAS SALAS,VEN,11.600,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
19,NIKITA,DEVYATERIKOV,KAZ,11.780,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
20,VYACHESLAV,TITOV,KAZ,12.150,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
21,KOSTIANTYN,PODCHESOV,UKR,12.440,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
22,ALEXANDR,SHAULSKIY,RUS,12.540,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
23,MICHEL,SIROTTI,ITA,12.590,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
24,MATTHIAS,SCHMIDL,ITA,13.560,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
25,MARK,AMANN,AUT,13.610,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
26,LIBOR,HROZA,CZE,13.990,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
27,SERGEY,DONETS,RUS,14.150,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
28,JINYU,PAN,CHN,14.250,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
29,DMITRIY,ABROSSIMOV,KAZ,14.720,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
30,CSABA,KOMONDI,HUN,15.110,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
31,IVAN,KAUROV,RUS,15.510,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
32,ALEXANDER,TUZHILKIN,RUS,16.440,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
33,ARMAN,TER-MINASYAN,RUS,17.920,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
34,VLADISLAV,VALIEV,RUS,21.610,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
35,YOANN,LE COUSTER,FRA,24.110,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
36,GYULA,JUHASZ,HUN,25.350,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
37,SALAH,BOULBAHAIEM,BEL,26.210,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
38,ARTYOM,DEVYATERIKOV,KAZ,fall,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
38,LUIS,DIAZ,VEN,fall,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
38,THOMAS,DUPIN,FRA,fall,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
38,MARCO ANTONIO,JUBES ANGARITA,ESP,fall,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
38,ALEXANDER,KALINA,RUS,fall,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
38,ERIC,LOPEZ MATEOS,ESP,fall,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Men
1,CUIFANG,HE,CHN,12.370,11.29,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
2,CHUNHUA,LI,CHN,11.870,11.87,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
3,CUILIAN,HE,CHN,16.240,12.34,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
4,SVITLANA,TUZHYLINA,UKR,15.630,13.96,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
5,XUHUA,PAN,CHN,17.780,12.01,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
6,OLENA,RYEPKO,UKR,14.570,13.35,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
7,ANNA,STENKOVAYA,RUS,16.350,13.71,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
8,EDYTA,ROPEK,POL,14.590,fall,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
9,LUCELIA,BLANCO,VEN,19.540,16.32,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
10,OLGA,BEZHKO,UKR,18.170,16.51,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
11,OLGA,MOROZKINA,RUS,17.440,16.54,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
12,ANNA,MYLNIKOVA,RUS,20.990,16.98,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
13,DINARA,IRSALIYEVA,KAZ,20.890,17.68,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
14,FRANCIS,RODRIGUEZ,VEN,20.750,19.78,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
15,MAYYA,PIRATINSKAYA,RUS,20.830,21.08,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
16,KATY,GOATACHE,VEN,21.210,fall,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
17,VALENTINA,YURINA,RUS,24.060,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
18,VERA,ZIJLSTRA,NED,24.840,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
19,GALINA,TERENTEVA,RUS,25.270,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
20,MORGANE,AVELINE,FRA,26.420,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
21,STEFANIE,PICHLER,AUT,26.710,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
22,ROSSI,GABAZÚ,VEN,26.990,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
23,NÓRA,KIRÁLY,HUN,28.990,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
24,LUCIE,HROZOVA,CZE,fall,,Chamonix_(FRA)_2008,12 July - 13 July 2008,Women
1,LUKASZ,SWIRK,POL,17.970,17.04,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Men
2,EVGENII,VAITSEKHOVSKII,RUS,17.150,fall,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Men
3,MAKSYM,STYENKOVYY,UKR,18.930,17.11,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Men
4,SERGEI,SINITCYN,RUS,17.550,fall,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Men
5,TOMASZ,OLEKSY,POL,18.530,17.64,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Men
6,MAKSYM,OSIPOV,UKR,20.850,18.01,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Men
7,MANUEL,ESCOBAR,VEN,20.230,19.24,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Men
8,ALEXANDER,PESHEKHONOV,RUS,21.300,19.69,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Men
9,LIBOR,HROZA,CZE,21.290,20.14,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Men
10,JEDRZEJ,KOMOSINSKI,POL,21.650,20.40,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Men
11,ALEXANDER,KOSTERIN,RUS,20.240,21.22,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Men
12,LEONEL,DE LAS SALAS,VEN,21.350,22.81,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Men
13,QIXIN,ZHONG,CHN,22.630,23.02,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Men
14,MICHEL,SIROTTI,ITA,23.880,23.86,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Men
15,ALEXANDR,SHAULSKIY,RUS,22.380,24.61,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Men
16,OLEXIY,SHULGA,UKR,22.280,25.81,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Men
17,VALERIY,VOROBYEV,RUS,25.120,,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Men
18,CSABA,KOMONDI,HUN,25.630,,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Men
19,NING,ZHANG,CHN,26.750,,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Men
20,ARTYOM,DEVYATERIKOV,KAZ,28.230,,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Men
21,JOSMAR,NIEVES,VEN,28.490,,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Men
22,NIKITA,DEVYATERIKOV,KAZ,29.000,,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Men
23,SERGEY,DONETS,RUS,30.760,,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Men
24,SALAH,BOULBAHAIEM,BEL,32.840,,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Men
24,MATTHIAS,SCHMIDL,ITA,32.840,,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Men
26,GUANGPU,LI,CHN,34.620,,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Men
27,LUIS,DIAZ,VEN,35.640,,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Men
28,JINYU,PAN,CHN,36.310,,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Men
29,ALEXANDER,KALINA,RUS,37.440,,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Men
30,ONDREJ,SVUB,SVK,44.670,,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Men
31,MATEJ,SVUB,SVK,48.080,,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Men
32,GYULA,JUHASZ,HUN,49.860,,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Men
1,EDYTA,ROPEK,POL,29.330,25.19,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Women
2,SVITLANA,TUZHYLINA,UKR,31.590,27.30,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Women
3,VALENTINA,YURINA,RUS,32.420,31.36,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Women
4,OLENA,RYEPKO,UKR,29.900,fall,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Women
5,OLGA,BEZHKO,UKR,35.920,28.67,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Women
6,ANNA,STENKOVAYA,RUS,32.000,29.30,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Women
7,CHUNHUA,LI,CHN,32.600,29.59,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Women
8,OLGA,MOROZKINA,RUS,36.860,33.36,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Women
9,CUIFANG,HE,CHN,37.020,34.89,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Women
10,FRANCIS,RODRIGUEZ,VEN,37.190,35.04,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Women
11,MAYYA,PIRATINSKAYA,RUS,37.290,35.57,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Women
12,LUCIE,HROZOVA,CZE,38.640,38.92,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Women
13,KATY,GOATACHE,VEN,41.580,42.48,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Women
14,CUILIAN,HE,CHN,40.090,42.76,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Women
15,LUCELIA,BLANCO,VEN,41.680,42.77,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Women
16,ROSSI,GABAZÚ,VEN,38.970,fall,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Women
17,XUHUA,PAN,CHN,42.210,,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Women
18,ANNA,MYLNIKOVA,RUS,46.610,,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Women
19,STEFANIE,PICHLER,AUT,47.000,,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Women
20,STEFANIE,KOFLER,AUT,48.200,,Val_Daone_(ITA)_2008,19 July - 20 July 2008,Women
1,LEONEL,DE LAS SALAS,VEN,21.680,16.17,Puurs_(BEL)_2008,26 September - 27 September 2008,Men
2,EVGENII,VAITSEKHOVSKII,RUS,18.850,16.25,Puurs_(BEL)_2008,26 September - 27 September 2008,Men
3,MAKSYM,STYENKOVYY,UKR,21.480,17.98,Puurs_(BEL)_2008,26 September - 27 September 2008,Men
4,ALEXANDER,PESHEKHONOV,RUS,20.380,18.82,Puurs_(BEL)_2008,26 September - 27 September 2008,Men
5,SERGEI,SINITCYN,RUS,18.360,16.59,Puurs_(BEL)_2008,26 September - 27 September 2008,Men
6,QIXIN,ZHONG,CHN,21.540,17.97,Puurs_(BEL)_2008,26 September - 27 September 2008,Men
7,MAKSYM,OSIPOV,UKR,19.890,fall,Puurs_(BEL)_2008,26 September - 27 September 2008,Men
8,MANUEL,ESCOBAR,VEN,19.330,fall,Puurs_(BEL)_2008,26 September - 27 September 2008,Men
9,LUKASZ,SWIRK,POL,23.840,18.92,Puurs_(BEL)_2008,26 September - 27 September 2008,Men
10,CSABA,KOMONDI,HUN,24.910,19.88,Puurs_(BEL)_2008,26 September - 27 September 2008,Men
11,JEDRZEJ,KOMOSINSKI,POL,23.890,21.11,Puurs_(BEL)_2008,26 September - 27 September 2008,Men
12,LUCAS,PRETI,ITA,26.250,22.19,Puurs_(BEL)_2008,26 September - 27 September 2008,Men
13,ROLANDS,RUGENS,LAT,25.480,22.21,Puurs_(BEL)_2008,26 September - 27 September 2008,Men
14,IVAN,KAUROV,RUS,27.260,23.40,Puurs_(BEL)_2008,26 September - 27 September 2008,Men
15,DAVID,LEDUC,BEL,25.280,26.20,Puurs_(BEL)_2008,26 September - 27 September 2008,Men
16,ALEKSEI,PORTSEV,RUS,25.220,fall,Puurs_(BEL)_2008,26 September - 27 September 2008,Men
17,JONAS,BAUMANN,GER,28.080,,Puurs_(BEL)_2008,26 September - 27 September 2008,Men
18,JÉRÔME,DE BOECK,BEL,31.880,,Puurs_(BEL)_2008,26 September - 27 September 2008,Men
19,SALAH,BOULBAHAIEM,BEL,fall,,Puurs_(BEL)_2008,26 September - 27 September 2008,Men
19,LIBOR,HROZA,CZE,fall,,Puurs_(BEL)_2008,26 September - 27 September 2008,Men
19,JURGEN,LIS,BEL,fall,,Puurs_(BEL)_2008,26 September - 27 September 2008,Men
1,SVITLANA,TUZHYLINA,UKR,32.020,25.65,Puurs_(BEL)_2008,26 September - 27 September 2008,Women
2,ANNA,STENKOVAYA,RUS,32.280,29.36,Puurs_(BEL)_2008,26 September - 27 September 2008,Women
3,OLENA,RYEPKO,UKR,35.770,27.40,Puurs_(BEL)_2008,26 September - 27 September 2008,Women
4,EDYTA,ROPEK,POL,34.870,27.81,Puurs_(BEL)_2008,26 September - 27 September 2008,Women
5,LUCELIA,BLANCO,VEN,33.590,29.49,Puurs_(BEL)_2008,26 September - 27 September 2008,Women
6,VALENTINA,YURINA,RUS,36.290,29.87,Puurs_(BEL)_2008,26 September - 27 September 2008,Women
7,CHUNHUA,LI,CHN,37.500,31.13,Puurs_(BEL)_2008,26 September - 27 September 2008,Women
8,OLGA,MOROZKINA,RUS,35.650,31.99,Puurs_(BEL)_2008,26 September - 27 September 2008,Women
9,OLGA,BEZHKO,UKR,40.510,,Puurs_(BEL)_2008,26 September - 27 September 2008,Women
10,CHLOÉ,GRAFTIAUX,BEL,41.090,,Puurs_(BEL)_2008,26 September - 27 September 2008,Women
11,CUIFANG,HE,CHN,42.140,,Puurs_(BEL)_2008,26 September - 27 September 2008,Women
12,FRANCIS,RODRIGUEZ,VEN,44.590,,Puurs_(BEL)_2008,26 September - 27 September 2008,Women
13,ALIX,GRAFTIAUX,BEL,50.220,,Puurs_(BEL)_2008,26 September - 27 September 2008,Women
1,EVGENII,VAITSEKHOVSKII,RUS,21.430,16.60,Moscow_(RUS)_2008,31 October - 2 November 2008,Men
2,MANUEL,ESCOBAR,VEN,25.350,18.54,Moscow_(RUS)_2008,31 October - 2 November 2008,Men
3,VALERIY,VOROBYEV,RUS,21.860,18.17,Moscow_(RUS)_2008,31 October - 2 November 2008,Men
4,ANDREY,SHILENBERG,RUS,25.820,22.30,Moscow_(RUS)_2008,31 October - 2 November 2008,Men
5,ALEXANDER,KOSTERIN,RUS,20.100,17.80,Moscow_(RUS)_2008,31 October - 2 November 2008,Men
6,ALEXANDER,PESHEKHONOV,RUS,22.620,19.45,Moscow_(RUS)_2008,31 October - 2 November 2008,Men
7,DMITRII,SHARAFUTDINOV,RUS,24.320,fall,Moscow_(RUS)_2008,31 October - 2 November 2008,Men
8,SERGEI,SINITCYN,RUS,21.360,fall,Moscow_(RUS)_2008,31 October - 2 November 2008,Men
9,KOSTIANTYN,PODCHESOV,UKR,27.230,22.39,Moscow_(RUS)_2008,31 October - 2 November 2008,Men
10,MAKSYM,STYENKOVYY,UKR,25.180,23.38,Moscow_(RUS)_2008,31 October - 2 November 2008,Men
11,ARTYOM,DEVYATERIKOV,KAZ,26.330,25.77,Moscow_(RUS)_2008,31 October - 2 November 2008,Men
12,STANISLAV,KOKORIN,RUS,25.130,26.37,Moscow_(RUS)_2008,31 October - 2 November 2008,Men
13,LUCAS,PRETI,ITA,25.870,fall,Moscow_(RUS)_2008,31 October - 2 November 2008,Men
14,NING,ZHANG,CHN,26.540,fall,Moscow_(RUS)_2008,31 October - 2 November 2008,Men
15,ALEXANDR,NIGMATULIN,KAZ,27.000,fall,Moscow_(RUS)_2008,31 October - 2 November 2008,Men
16,LUKASZ,SWIRK,POL,27.220,fall,Moscow_(RUS)_2008,31 October - 2 November 2008,Men
17,BOGDAN,POSMASHNYY,RUS,27.720,,Moscow_(RUS)_2008,31 October - 2 November 2008,Men
18,MAKSYM,OSIPOV,UKR,27.950,,Moscow_(RUS)_2008,31 October - 2 November 2008,Men
19,SERGEY,ABDRAKHMANOV,RUS,28.050,,Moscow_(RUS)_2008,31 October - 2 November 2008,Men
20,YURY,NOVITSKIY,RUS,28.610,,Moscow_(RUS)_2008,31 October - 2 November 2008,Men
21,LEONEL,DE LAS SALAS,VEN,28.750,,Moscow_(RUS)_2008,31 October - 2 November 2008,Men
22,EDUARD,ISMAGILOV,RUS,28.890,,Moscow_(RUS)_2008,31 October - 2 November 2008,Men
23,VASILY,KOZLOV,RUS,29.520,,Moscow_(RUS)_2008,31 October - 2 November 2008,Men
24,EGOR,SKACHKOV,RUS,29.590,,Moscow_(RUS)_2008,31 October - 2 November 2008,Men
25,IVAN,NOVIKOV,RUS,29.660,,Moscow_(RUS)_2008,31 October - 2 November 2008,Men
26,VYACHESLAV,TITOV,KAZ,29.940,,Moscow_(RUS)_2008,31 October - 2 November 2008,Men
27,ROLANDS,RUGENS,LAT,30.030,,Moscow_(RUS)_2008,31 October - 2 November 2008,Men
